-0.9,-0.5,2.8256000000000006
-0.11758093307756579,0.5291355532948887,-2.9249519892395712
-0.5629787421449841,0.4591102031309267,-3.988215811822016
0.9545769767038124,-0.19669352414218172,-4.647631656409424
0.6780728486138785,-0.4703036919855117,-6.236027681549443
0.5784544151311213,-0.5738743919670176,-6.372634275934942
0.6773740633888082,-0.5667790612708933,-6.455163322520271
0.6348627743944604,-0.6468322251664934,-6.510889897215423
0.636213520267842,-0.6575474574782727,-6.512183055093894
0.6401359095128705,-0.649354591810249,-6.512736347632613
